"V1","V2"
3.63552189253507,7.5963842435613
7.32807809941758,23.6369552056396
9.66296043625902,25.0171367332286
10.1352487456807,25.9392243548417
22.9299971933318,39.670317451226
23.9883455431744,40.5780041927986
23.7015518508343,40.9076751356785
24.3986356586707,40.700951959705
12.653478405998,31.8850061935181
-19.4947694655672,-17.2394577610261
-17.044420671187,-43.2056428094576
-17.3877175893644,-43.0513743108729
25.0671774215557,-17.5284202195193
25.9150467033054,-18.3113861658024
12.0357447217095,-29.8837656316799
11.9818157664295,-29.3228986310146
41.6803479312315,-43.5151698759001
22.9487064405919,-28.8420218870946
26.9450810851228,-35.2135158130348
-10.1895880031552,-37.4433007557237
-11.8084080690808,-37.8899144938588
-27.588670535143,-35.9216670970893
-23.4700690453444,-36.2222581545872
39.0218920036603,-30.6110409982738
-23.4107099719025,-38.0296920314394
4.28568239807655,-32.3525311157145
37.9991467658256,-18.2117645958894
14.5398390310452,-24.4289872037649
-20.6105516919095,12.9448369007285
-16.3941939481689,-6.94962967565969
-12.9802459691133,-17.6631761699244
3.53902255273666,21.7420824845806
5.10777761321263,22.9296358576059
43.6147962837363,-29.6041801708563
6.0048239386348,21.0751944977398
7.71292283241893,20.9668135768191
35.2387359780173,-9.2696490765138
9.46606856982608,27.4579952451233
-18.2481589508149,26.6074873029729
10.0515135571436,35.3411959402341
9.00285431034009,34.3332580441069
9.54354280394019,34.4522384714056
11.2765761771023,34.2992815402301
11.8847378422322,35.8815895019888
11.8717150926909,35.8342814590883
11.7790756525292,35.5513200496358
14.1721585473827,36.7528100005791
13.3544247422779,35.5941897715492
-15.8680947708117,-11.4196028147307
-12.9562510577752,-5.40163808315474
-12.8472240183987,-4.58098952638607
-13.1730720538142,-2.67154409165535
-10.9666331361688,-2.07604172693171
-12.0964779988191,-1.79951126533723
-5.76874002876326,0.854519633183521
-5.16086261493344,2.41925098520591
-4.46064022971915,1.42215185598217
-13.2838738880506,10.8847422244653
21.715137681145,23.0988936332997
25.6065496519831,11.7740883289893
23.9147056451153,12.6379042700077
24.6744555932329,12.7188205778022
24.8100218919657,16.0592570368943
25.4077283690103,15.7262948192314
24.6415290423395,14.5208679431149
37.690246418276,21.2899334958199
24.7750707734882,16.6583417820084
-8.82761012488841,0.134167409745198
-2.08790594791425,30.5462724359334
-1.38415708144125,32.0083102001853
-3.16242166641865,33.1355850364027
-1.99857993204224,32.7079030120945
-2.72243116477515,33.419729158785
-2.50349364330483,33.6827494648109
-4.04446826706851,34.1162570734566
-4.76887855158051,33.6109791408365
-5.59852907189467,31.8613958986672
-6.45251078234168,31.678807986346
18.4723158534661,-37.7183080368877
19.0466806878284,-36.5227450830439
19.3316137583388,-35.9202939210272
8.13627263273863,0.136617502613664
46.3261506027575,-7.69924296423111
5.64879858225134,-5.63804749079173
41.4465054315653,2.34882727297961
40.5439690108387,-6.5279225825055
-5.5484400665851,39.6234445352978
