"V1","V2"
27.3759047730789,18.7216169485478
-5.04474257400495,11.8546428115991
35.8965681994737,-2.15947650775455
-8.80195608014134,20.9993365415898
-23.7854958931304,12.8592803296338
-14.8741739622563,-49.8263647988678
-13.809954209431,24.7623448905048
24.8712689081273,-29.173444418146
15.5179438466529,-41.1659925114394
28.5184362478501,10.0282516051963
-7.01241065571631,18.8585676932713
-38.4747210105209,-14.1786374127283
-2.50242260554679,31.9879224383112
8.36884902983353,37.6957268380333
17.95007336688,-0.649267516953645
-5.49627552975577,21.4457384891323
11.4231088911366,-45.5874422735303
-13.8471040911971,-15.3232204060357
5.68719704669806,-38.4333838097989
-39.7712767851301,-8.01464494572977
1.80698990586847,17.4543067075106
3.82061345000763,21.8896290828912
17.4049911400627,25.4545351528521
-5.98848647687388,32.2366824351196
11.6880233932081,33.532146163661
-11.4322292516539,30.3354520802232
-1.2250919208645,21.5082217538524
-36.8918334058622,14.9461014027709
32.6786374176655,9.05972085921294
13.5415497597884,-15.5017215176774
7.79400684543066,18.9578172177258
37.0534716979768,14.1049453609238
19.8009895174863,33.6134710526369
16.8014193683849,-44.2736091382011
9.83584848903721,-45.2970508219836
14.7314394179794,-50.1629510463666
18.1884149122164,-44.5218095060558
-0.0407863790499232,-38.228297785866
25.4791391164012,22.164101898587
1.33709214675934,17.5934898827657
-30.2501410628792,-10.1226602523389
23.5783426667168,6.64986787863523
33.9790835971119,-8.90183968675815
17.522976907019,29.1923144425186
39.8726648991788,-21.4179150258269
23.2835473620458,-40.1857946686395
3.77424644879207,-42.0022440522145
59.5888273095105,-12.0194576977104
34.3466619929115,12.4601030187031
40.6530346117955,27.8294578476741
45.9864949586565,-9.62916105372507
25.4165674360487,15.8003785265446
1.59460017258749,15.1381494825693
7.99867462260704,23.5419376597326
-45.7639962174117,10.3944625161871
-28.3854396684701,27.9124633812879
25.1716006398352,23.1739986830777
-43.0280784918098,31.5124722276654
-38.9494598347116,21.7796138819146
-32.7544193233153,21.0815700698128
29.4605656712657,18.8311657320822
-9.72569497123122,-14.2997975915171
27.4929950022432,20.4332376857513
-5.92377118135357,8.14515246722862
-9.29321079266845,34.7647478371913
8.58831578704686,34.974738780423
11.6582488947826,9.78384955681975
-10.5573902493143,20.6712118527628
37.9507763711727,13.6937352786014
-13.2803630110164,7.40282528290514
-1.47100203897191,12.0767268952954
-11.8596090543824,25.745000118212
21.7810855145055,-51.8106355668408
-4.05763461446133,18.3412615634166
16.3206136470645,45.2456254432465
-6.87811632955476,43.819989245501
4.51299821604408,10.3114140639271
13.798847057841,-38.6293768820255
35.3026273910072,29.1979005058803
17.9033741382455,-52.0005055124163
19.5703915667097,21.801498659337
2.51184750484935,18.9579028212363
-3.09838586946617,-36.7794536105408
-10.212804135999,10.2379384050967
1.4693040412982,7.2385450043353
-40.8089937948704,-19.5565420151883
18.3155334330661,39.638242340386
-4.57314840783361,25.1918805621411
8.68731629548416,37.5751167938794
22.8017737707738,16.3848328796065
14.8743060263244,37.1067848310377
15.2302664341917,-35.1456668432809
-7.87403666657924,20.9280263444637
13.8838375244925,30.5743788295711
-14.3505433730975,28.0494362403284
-4.9476781306161,21.5283793263315
5.95544705974094,13.6036775603857
-5.97007696218883,8.39003605383597
-31.8826424615436,29.6034360117063
18.5821282024719,12.0487080483336
-24.4782715428827,-0.00642926613360453
13.5306884464417,-1.83568763265659
20.2922233849841,27.7025122817638
31.8260592123413,-44.7742882483885
-21.7654908224996,18.8828922474525
-12.3017688794135,16.3857859739051
14.3200325387986,-42.1086051923746
25.2706573768644,15.2341836864297
-2.53660846018674,-20.5100034336672
-2.40502567740149,-18.6634641311436
14.532899889243,43.6035510169583
-20.6204229465293,-40.4528170676363
-2.17387200809457,-23.1958636520266
4.1709239934233,26.4546348103508
17.6518088758455,32.722848270595
-8.24073267364646,12.4369128713677
8.99527611281592,12.3236037441802
18.6048881915615,-51.2858149401502
-30.3313610965512,24.4632576308475
-39.7506207666598,20.5201199813653
1.06939714210516,44.918063872073
35.0015240972909,-3.04146616364624
-2.72478344908726,-29.8282408663138
-18.4994521425998,-46.2788363858971
-26.499838081148,32.5274375734069
3.70652417019855,46.6737727029255
-8.7247338083887,45.3480167476982
-19.7678217755224,15.3853574282251
21.5632571815628,-50.284167289731
41.2277362684793,-20.8082918512033
-12.870375863422,-43.9776773172395
2.25632036523614,33.4166466282588
-26.7604519208439,26.8556853976948
8.06899802234316,42.2238870064217
-15.3229193225761,-52.2688184399209
57.3000677369922,-14.018756791935
18.2157760978661,-39.669502693311
-10.6119705502386,20.9204629723335
-18.4812587148122,11.2217776958809
18.3623517256688,-49.9574527157288
10.3387772955509,14.7117280709951
33.950014042477,29.4378365084936
11.7611908129915,-7.67540720698537
37.70728684945,15.0380527312182
-30.4717463350904,23.5544879288325
-7.40333690850004,28.6350217433618
38.8417981865963,15.4518074816862
-10.7795189167497,26.0010428782724
3.6324883391237,22.6991525825001
35.0466981375898,29.266000687247
-15.8357164878046,15.7212915002588
-9.91705377885882,5.46591306203731
32.7626684838371,-9.81304572610845
42.7467136396973,-5.4663528613593
-3.81870193036153,21.8725049329134
24.6531310702432,-44.304542039949
15.158266305428,27.8411864215558
-34.7875291822778,27.1539097094098
-38.4255261637413,19.8256335300601
46.4269606623399,-12.3692236949175
-15.1672789777526,40.1496369269316
27.5929141934621,-0.0944548122881316
40.4676708187089,-0.439715310633147
38.8058638133135,28.2320215689948
-5.32458040650268,20.3317733908665
-12.2256914443429,35.6533231375736
4.52881285223574,-22.3731321638283
42.9166102236484,-6.88271199545146
5.27071907024449,16.6948531765997
12.642139735831,38.8329685834573
-20.929292636198,10.8188120735269
23.5483122701257,-43.4929733351545
-13.6438117573674,24.189544936134
-20.8995300088919,-41.4198977071387
31.0931026582878,-2.34573264542898
33.4273513493265,18.1227430990643
33.5880142233818,13.7673220086133
-17.0016294649757,43.2377377205186
2.25426182049363,27.2181338888708
-10.8523001176802,8.59557003146435
-21.9888848104678,-37.4125419551865
14.7131213242345,13.7390008746323
25.5972109780504,17.1031046893386
-36.9966110670395,16.0223362488322
38.6800018597518,29.2229261696229
17.5574989119986,-31.5332686407398
3.99092096930104,49.0488263445377
-1.25473650924784,35.8523817363868
-32.9524637737425,20.9468552485217
-14.4738739242044,41.470671768716
-36.9151691066986,25.2137478994581
2.24050648443496,40.2489361573348
1.06951001815846,10.4785267489203
-4.22704100545641,25.1669976154522
-6.82416881057971,35.234612554505
-5.25547891076984,16.6320598601804
-6.3985179211,12.8036182274862
3.18764366798594,25.6669920149829
26.3268570873935,35.9431742893382
-3.37227479184764,15.3356472416913
-7.53461690341226,35.5384479572451
15.2669721892062,13.1883308713568
-9.33575765085776,5.52794017716171
36.3346374739375,10.3355154077344
-12.0551744980998,41.7918411926076
42.6346781274239,9.22991269833598
4.20661417269174,19.151075017688
-13.8777309942951,50.3406073618908
-8.41338869313129,31.235179211718
-10.2005945578953,-17.8692275526345
-8.01284274299273,27.2114928637882
32.1819937410494,22.9199822819349
60.6198751930689,-14.2772025504513
2.67043375389366,25.8428431720352
4.8150620598017,14.0847348139728
23.1303591912322,16.5459463741081
-5.06964467863071,28.2272326225976
-9.16162366398922,17.3757613523335
33.5990136698825,22.2817556062393
47.6704142869134,-7.03123104562661
-11.495527364769,-22.4069796673807
5.64702354736661,35.2524928771671
1.11852095558414,14.5813774831691
-11.1022841006983,51.5945121896146
25.0545161639099,38.7025756790301
